Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1367,40,RM,197.8,56208.4,Pave,,IR1,HLS,NoSeWa,Inside,Sev,Edwards,PosA,Norm,Twnhs,2.5Unf,5,10,1979,1998,Gambrel,ClyTile,AsbShng,Stucco,BrkFace,434.5,Gd,Ex,PConc,Ex,Fa,Av,BLQ,275.6,GLQ,49.9,2037.9,3090.3,GasA,Ex,N,FuseP,574.3,1040.4,0.0,3941.9,1,0,0,1,7,2,Ex,12,Min1,3,Fa,BuiltIn,1999.0,NA,0,102.6,Fa,TA,N,341.3,343.6,31.2,283.2,478.1,230.0,,,,484.2,10,2006,ConLI,Partial,446969
1368,160,FV,55.2,162211.1,Grvl,,IR3,HLS,AllPub,FR2,Gtl,BrDale,Artery,Norm,Duplex,2.5Unf,10,4,1924,2009,Gambrel,ClyTile,Stone,Wd Sdng,BrkCmn,718.8,Fa,TA,BrkTil,Fa,Fa,NA,GLQ,1650.7,GLQ,596.0,776.9,3974.2,GasA,TA,N,SBrkr,1173.0,1688.2,0.0,2935.5,1,1,3,2,2,3,Ex,9,Maj1,0,,CarPort,1990.0,Unf,4,1132.9,Fa,Gd,Y,395.9,227.9,445.9,23.6,21.5,69.0,,,,4449.6,12,2009,ConLI,Normal,590297
1369,80,C,119.5,111027.0,Grvl,,IR1,Lvl,NoSeWa,FR3,Sev,Edwards,RRNn,Artery,Twnhs,1.5Unf,5,4,1887,1986,Shed,Metal,CemntBd,VinylSd,BrkCmn,1044.5,Ex,Po,BrkTil,NA,,Mn,Rec,4437.8,BLQ,1156.7,309.9,5842.8,GasA,Po,N,Mix,2323.9,784.5,0.0,917.6,1,0,0,2,0,2,TA,12,Maj1,3,TA,BuiltIn,2003.0,NA,1,787.0,Gd,TA,P,402.4,497.6,57.1,199.9,354.9,110.0,,,,2023.7,11,2009,Oth,Family,363920
1370,30,FV,62.7,69945.2,Grvl,,Reg,HLS,NoSeWa,FR2,Mod,Sawyer,Feedr,Norm,TwnhsE,1Story,5,9,1987,1983,Mansard,Tar&Grv,BrkComm,Stone,None,1369.8,Gd,TA,BrkTil,Fa,TA,Gd,Unf,4246.8,NA,1201.1,1895.8,4673.2,GasW,TA,N,FuseP,425.5,276.2,0.0,5177.5,2,2,2,2,4,1,Ex,4,Sev,0,Po,Detchd,1944.0,RFn,4,637.3,TA,Po,N,231.3,525.4,345.3,202.7,474.8,88.0,,NA,,1640.6,4,2009,WD,Partial,602625
1371,180,C,,128821.9,Grvl,,IR2,HLS,NoSeWa,CulDSac,Gtl,NWAmes,RRAe,Feedr,Twnhs,2Story,1,2,1944,1958,Gable,Tar&Grv,MetalSd,BrkComm,None,459.4,Ex,Gd,PConc,Ex,Po,Mn,NA,1178.7,BLQ,1366.9,1574.3,2476.1,Grav,TA,Y,FuseP,1013.6,891.8,0.0,3907.4,0,0,1,2,7,1,Ex,9,Min1,3,Gd,NA,1996.0,RFn,0,260.0,TA,NA,Y,281.3,93.1,263.3,99.7,258.4,1.0,,,,6687.0,4,2007,VWD,Abnorml,416994
1372,90,C,81.2,214332.4,Pave,,IR1,Low,NoSeWa,Corner,Sev,ClearCr,Feedr,Norm,Twnhs,2.5Unf,10,5,1945,1955,Hip,Metal,HdBoard,ImStucc,BrkCmn,294.0,Gd,Gd,Wood,Gd,Fa,No,LwQ,1110.7,ALQ,1035.9,564.9,4572.0,Floor,Ex,Y,FuseF,3739.5,1240.3,0.0,3232.1,2,2,2,0,2,0,Ex,7,Min1,1,,BuiltIn,1959.0,RFn,0,131.7,NA,Ex,Y,725.7,154.0,551.2,152.9,343.5,55.0,,,,4298.7,6,2010,Oth,AdjLand,571321
1373,75,FV,,94422.2,Grvl,,IR1,Low,NoSeWa,CulDSac,Sev,Edwards,Artery,Artery,Duplex,SFoyer,5,4,1952,1967,Hip,ClyTile,BrkFace,Other,BrkCmn,606.2,TA,Fa,BrkTil,NA,Gd,Gd,Unf,3626.7,GLQ,361.4,1253.2,5802.6,Floor,TA,Y,FuseF,3655.5,15.3,0.0,2321.0,2,0,3,1,1,3,Gd,7,Min1,0,Po,Attchd,1974.0,Fin,2,395.2,Fa,Fa,P,294.6,149.6,214.1,167.6,211.7,669.0,,,,2579.9,2,2008,ConLI,Abnorml,410742
1374,85,C,282.5,198277.3,Pave,,Reg,Bnk,AllPub,Inside,Mod,Sawyer,RRNe,Feedr,TwnhsE,1.5Unf,6,9,1883,1963,Mansard,Membran,Stucco,Wd Sdng,BrkFace,1431.0,Fa,Gd,CBlock,NA,Gd,No,GLQ,2585.4,NA,745.4,938.7,3051.2,GasA,Po,Y,FuseF,3775.6,719.8,0.0,1049.8,2,1,0,0,0,3,Ex,12,Sal,0,,BuiltIn,1920.0,NA,0,1019.4,Ex,Ex,P,744.8,55.0,528.4,6.0,171.3,270.0,,,,7928.0,4,2009,ConLI,Abnorml,282478
1375,40,C,80.7,75114.6,Grvl,,IR1,HLS,NoSeWa,FR3,Sev,IDOTRR,RRAn,PosN,Twnhs,SLvl,1,5,1999,1968,Hip,Membran,AsphShn,CBlock,None,15.8,Ex,Ex,BrkTil,Ex,TA,NA,NA,4471.7,LwQ,47.7,2193.2,2508.1,GasA,Ex,N,Mix,4350.1,1254.4,0.0,4089.5,0,0,1,0,3,1,Fa,4,Maj2,1,,CarPort,1969.0,Unf,2,583.9,Fa,NA,Y,261.6,264.2,222.9,409.4,334.3,273.0,,,,12152.7,4,2007,VWD,Abnorml,380990
1376,150,RM,169.3,13009.8,Grvl,,Reg,Low,NoSeWa,Inside,Sev,Blmngtn,Artery,Feedr,1Fam,SLvl,7,9,1941,1963,Flat,WdShngl,ImStucc,AsphShn,BrkCmn,1084.6,Ex,Gd,PConc,Fa,Fa,NA,Unf,136.2,LwQ,953.6,1418.7,476.7,Grav,Po,N,FuseF,852.9,1965.7,0.0,4652.9,3,1,3,1,1,0,TA,7,Maj1,1,Gd,BuiltIn,1920.0,NA,0,808.6,NA,Fa,P,291.3,280.7,376.3,486.4,474.3,543.0,,,,11390.3,8,2009,VWD,Family,490997
1377,120,RH,143.4,44996.6,Pave,,IR2,Lvl,NoSeWa,FR3,Gtl,BrkSide,RRNe,Artery,2FmCon,SFoyer,1,9,1912,1989,Gambrel,Membran,HdBoard,AsbShng,BrkCmn,763.5,Fa,Fa,Wood,Fa,TA,Gd,LwQ,3445.2,Rec,817.0,370.0,5452.4,Floor,Gd,N,FuseF,1045.0,843.7,0.0,1001.8,2,0,3,0,7,1,Ex,12,Min2,0,,NA,1957.0,NA,2,116.3,Gd,Gd,Y,480.2,313.4,355.3,146.9,44.0,269.0,,,,3886.8,2,2010,Oth,Normal,296148
1378,50,RH,26.3,90877.7,Grvl,,IR2,HLS,AllPub,FR3,Mod,NoRidge,PosA,Artery,1Fam,2.5Unf,2,2,1930,1966,Gambrel,Tar&Grv,Stone,CemntBd,None,,TA,Po,PConc,TA,NA,Gd,BLQ,4123.9,LwQ,982.9,1173.0,1505.7,Grav,Po,Y,Mix,1787.6,336.5,0.0,2959.2,2,0,1,2,8,1,Fa,14,Mod,0,,NA,1954.0,Fin,2,174.8,Fa,NA,N,88.4,362.6,47.7,56.9,202.6,189.0,,,,4078.6,8,2006,Con,Abnorml,275893
1379,60,RM,252.5,48289.8,Grvl,,IR3,Lvl,NoSeWa,FR3,Mod,NAmes,RRNe,RRNn,Twnhs,2.5Unf,2,9,1960,2009,Flat,WdShake,ImStucc,Stone,None,513.6,Ex,Fa,Slab,Gd,Gd,Mn,GLQ,5606.7,Unf,1371.0,2014.9,390.8,OthW,Po,Y,FuseF,4322.2,1103.2,0.0,2907.6,0,1,1,2,0,3,Fa,9,Sal,0,,Basment,1927.0,Unf,4,16.0,Ex,Ex,Y,790.2,34.4,410.3,484.4,451.5,721.0,,NA,,11344.5,12,2006,WD,Abnorml,292092
1380,85,FV,41.2,1348.6,Pave,,Reg,Bnk,NoSeWa,Corner,Sev,Timber,Artery,PosN,TwnhsE,SLvl,5,3,1895,1984,Hip,WdShake,HdBoard,AsbShng,None,359.9,Fa,Po,Slab,TA,Po,No,NA,3831.0,Unf,1013.0,1568.6,3282.3,GasA,Fa,N,SBrkr,3713.5,590.1,0.0,2191.3,3,1,3,2,1,2,Gd,14,Min1,2,TA,Attchd,1980.0,Fin,2,954.7,NA,Gd,P,703.1,340.5,115.2,376.2,54.1,482.0,,,,8636.1,10,2008,VWD,Family,377561
1381,60,RL,159.5,197060.0,Grvl,,IR2,Bnk,AllPub,CulDSac,Sev,OldTown,RRNn,Norm,1Fam,SLvl,10,4,1951,1978,Gable,CompShg,HdBoard,CemntBd,Stone,1404.5,Ex,Fa,Wood,Fa,Gd,Mn,Unf,1308.5,Rec,472.3,1968.0,5168.4,Floor,Po,Y,SBrkr,1746.5,443.5,0.0,4523.8,3,2,0,2,5,2,TA,8,Sev,3,Ex,CarPort,1981.0,Fin,3,375.0,Gd,Ex,P,574.6,499.9,214.4,452.7,312.4,307.0,,,,11507.5,11,2006,Oth,Abnorml,643435
1382,45,RL,184.7,181843.8,Grvl,,Reg,Low,NoSeWa,Corner,Mod,NoRidge,Artery,Artery,TwnhsE,1Story,7,1,2005,1991,Shed,Metal,Plywood,BrkComm,Stone,771.0,TA,Gd,Wood,TA,TA,Gd,BLQ,610.6,Rec,292.9,584.9,2484.5,Wall,TA,Y,FuseA,715.9,1219.2,0.0,862.3,3,1,0,1,6,3,Gd,11,Maj1,1,,BuiltIn,,RFn,0,1371.1,Ex,Gd,P,846.8,248.9,431.8,183.3,206.5,21.0,,,,21.2,2,2006,VWD,AdjLand,351556
1383,40,RL,204.5,160109.7,Grvl,,IR1,Low,NoSeWa,Corner,Mod,OldTown,RRAn,RRNn,1Fam,1.5Fin,1,1,2003,1966,Flat,WdShngl,CemntBd,ImStucc,BrkFace,901.0,Ex,TA,CBlock,Fa,Po,Mn,ALQ,3617.3,BLQ,1259.7,2075.2,4784.5,OthW,TA,Y,SBrkr,3020.2,1891.3,0.0,1422.2,3,1,3,2,1,0,Fa,11,Typ,1,,CarPort,1945.0,NA,1,437.4,Po,Po,P,13.7,58.4,521.3,245.9,180.9,13.0,,,,1350.6,9,2007,New,Alloca,376326
1384,45,RM,222.1,37203.1,Pave,,IR1,Bnk,NoSeWa,Corner,Mod,BrkSide,Artery,RRNn,TwnhsE,1Story,10,1,1963,2008,Flat,WdShake,HdBoard,AsbShng,Stone,949.9,Ex,Ex,Wood,NA,Po,Gd,LwQ,2952.8,LwQ,286.4,1765.1,5110.4,Wall,Ex,N,Mix,1453.2,1724.7,0.0,342.5,0,2,3,1,7,3,Ex,8,Maj1,3,,Detchd,1943.0,Unf,0,515.6,Gd,Po,Y,352.3,47.0,309.0,472.6,100.5,485.0,,,,12430.5,9,2007,CWD,Family,502663
1385,20,RM,95.0,27051.2,Grvl,,Reg,Lvl,AllPub,FR2,Sev,NAmes,RRNn,Norm,Twnhs,SFoyer,1,9,1963,1992,Gambrel,CompShg,BrkComm,BrkComm,Stone,1023.4,TA,TA,Stone,Ex,Gd,Av,Rec,5074.8,Rec,238.2,1702.7,2776.4,Grav,Gd,N,FuseF,2648.8,376.4,0.0,2313.8,0,1,2,1,8,0,Fa,4,Min2,1,TA,BuiltIn,,RFn,4,665.7,Ex,Fa,Y,735.6,154.1,286.7,233.5,84.6,717.0,,,,13192.3,6,2008,ConLw,Abnorml,296678
1386,45,C,23.9,15763.7,Pave,,Reg,Bnk,AllPub,FR2,Sev,Edwards,RRAe,Feedr,Duplex,SFoyer,1,8,1952,1957,Gable,Roll,VinylSd,Stone,Stone,792.9,Ex,Ex,Slab,TA,Po,No,GLQ,4101.0,NA,304.5,809.5,3610.7,Floor,Ex,Y,FuseA,4438.4,1581.5,0.0,1879.6,3,1,2,1,7,3,TA,11,Min2,1,Po,2Types,1993.0,Fin,4,452.5,Fa,Ex,Y,371.1,411.6,278.7,341.4,247.8,545.0,,,,5323.3,10,2008,WD,Abnorml,289405
1387,20,RL,232.2,156202.4,Pave,,IR1,Bnk,AllPub,FR2,Mod,OldTown,RRNe,PosN,1Fam,1.5Fin,6,5,1942,1950,Gable,CompShg,WdShing,Wd Sdng,Stone,28.6,Fa,Gd,BrkTil,NA,Fa,NA,ALQ,2877.0,LwQ,750.0,2073.6,3262.2,OthW,Po,N,FuseP,2829.5,474.7,0.0,4936.0,1,0,0,1,8,0,Fa,4,Maj2,0,,2Types,1924.0,Fin,2,1159.1,Po,NA,Y,4.5,142.8,450.7,358.0,181.2,463.0,,NA,,14854.2,12,2007,Oth,Family,521284
1388,120,FV,,200013.8,Grvl,,Reg,Low,NoSeWa,Corner,Mod,MeadowV,Feedr,Norm,TwnhsE,1Story,2,5,1936,1994,Hip,Membran,BrkFace,CemntBd,BrkCmn,535.6,TA,Fa,PConc,NA,Gd,NA,LwQ,2277.9,LwQ,183.1,1490.3,5738.5,GasW,Po,N,FuseP,4360.1,600.3,0.0,4292.8,0,2,2,0,5,1,Fa,6,Sev,1,NA,CarPort,1970.0,RFn,4,1242.5,Ex,Ex,P,135.2,445.4,548.2,425.3,235.9,567.0,,,,4674.3,5,2006,CWD,Abnorml,518377
1389,180,FV,265.1,93411.0,Grvl,,IR1,HLS,NoSeWa,Inside,Sev,Timber,RRAn,Norm,1Fam,1Story,1,9,1923,2002,Gable,Tar&Grv,BrkComm,WdShing,BrkCmn,294.2,Ex,Fa,Slab,Ex,TA,Mn,ALQ,2282.3,LwQ,1382.8,1989.9,4432.8,OthW,TA,N,SBrkr,2046.9,1899.9,0.0,782.4,1,2,0,0,6,1,Gd,13,Sev,2,,Attchd,1948.0,RFn,4,15.6,,NA,N,372.0,448.4,349.7,495.4,94.0,432.0,,,,13799.4,7,2010,ConLD,Normal,228312
1390,20,RL,260.8,26789.6,Pave,,IR3,Low,AllPub,FR2,Sev,SawyerW,Feedr,Feedr,TwnhsE,1Story,6,3,1901,1985,Hip,WdShngl,BrkFace,MetalSd,BrkCmn,1088.2,TA,Po,Wood,Ex,NA,NA,GLQ,1277.3,ALQ,1424.3,843.2,5653.8,OthW,Po,N,FuseA,3094.1,1881.3,0.0,4267.0,1,0,1,2,5,0,Fa,6,Min1,2,,2Types,2000.0,RFn,0,928.3,Fa,Fa,N,572.4,250.0,209.0,170.1,168.1,574.0,,,,6536.5,8,2006,ConLD,AdjLand,529386
1391,85,RL,,110923.9,Grvl,,IR3,Low,AllPub,FR2,Sev,IDOTRR,PosN,Feedr,TwnhsE,2Story,2,3,1970,1956,Mansard,Roll,BrkComm,WdShing,Stone,90.7,Gd,TA,PConc,NA,TA,Av,Rec,97.8,Rec,1435.4,340.2,1344.3,Grav,Po,Y,FuseP,4229.6,348.2,0.0,3919.0,3,2,2,1,6,3,Gd,10,Mod,0,,NA,1945.0,RFn,3,972.9,Po,NA,P,139.4,164.5,120.7,125.7,478.3,399.0,,,,8708.0,8,2006,WD,Partial,376927
1392,160,RL,162.6,75930.8,Grvl,Pave,IR3,Lvl,NoSeWa,Corner,Gtl,MeadowV,Norm,Artery,Duplex,1.5Unf,6,7,1969,1995,Flat,Roll,CBlock,Wd Sdng,Stone,902.1,Fa,Ex,BrkTil,NA,Fa,Av,GLQ,3244.8,Unf,57.7,776.3,1895.5,GasA,TA,Y,FuseP,2896.4,132.6,0.0,1829.4,3,0,0,2,2,1,Gd,14,Maj1,0,,2Types,1990.0,RFn,3,1363.3,TA,Gd,N,384.0,326.9,109.7,39.5,176.7,591.0,,,,9970.7,3,2010,ConLD,Family,405181
1393,190,RM,118.4,81491.9,Pave,,Reg,Bnk,AllPub,CulDSac,Mod,BrkSide,Feedr,Feedr,TwnhsE,2.5Unf,10,9,1913,1954,Shed,Roll,AsphShn,MetalSd,BrkFace,337.0,Ex,Fa,PConc,,NA,Mn,NA,1198.9,LwQ,1394.7,1063.5,433.3,Grav,Gd,N,FuseP,3013.7,605.3,0.0,416.1,2,1,0,2,3,3,Ex,10,Mod,1,TA,BuiltIn,1989.0,Unf,2,525.2,TA,Ex,Y,11.0,443.4,472.6,435.1,198.1,551.0,,,,2063.2,3,2008,COD,Alloca,322055
1394,60,RM,252.1,134230.6,Grvl,,IR1,HLS,AllPub,Inside,Gtl,NPkVill,PosN,Feedr,1Fam,2Story,8,6,2010,1973,Shed,Roll,CBlock,BrkFace,BrkFace,1518.2,Fa,Gd,PConc,TA,NA,NA,Rec,1175.8,NA,1470.2,1246.0,3054.4,Grav,Po,N,SBrkr,3455.7,1201.4,0.0,945.3,1,2,3,2,8,2,Fa,11,Typ,0,,Attchd,1962.0,NA,4,276.9,Po,Fa,N,409.2,35.3,547.8,148.7,9.5,278.0,,,,575.2,5,2007,WD,Abnorml,423652
1395,50,RM,152.8,155066.1,Grvl,,IR2,HLS,NoSeWa,FR3,Gtl,SWISU,RRNn,PosN,Twnhs,2.5Fin,2,2,1898,1977,Flat,Membran,WdShing,BrkFace,BrkFace,536.9,Ex,Fa,Slab,Gd,TA,NA,NA,707.7,BLQ,1389.1,1193.3,5339.7,Grav,Fa,N,SBrkr,4178.2,1810.8,0.0,1660.7,2,1,0,2,2,1,Ex,6,Mod,0,,Basment,1976.0,Unf,4,738.2,Ex,Fa,Y,767.8,521.5,385.3,25.2,182.8,109.0,,GdPrv,,6615.4,5,2008,ConLI,Partial,333388
1396,160,RH,74.6,24963.1,Pave,Pave,IR2,Low,AllPub,FR3,Sev,NAmes,PosA,PosN,2FmCon,1Story,9,1,1943,1992,Hip,Membran,AsphShn,BrkComm,Stone,520.4,Gd,Po,PConc,Gd,Gd,Gd,NA,1070.1,ALQ,989.0,1275.6,1997.0,Wall,Gd,N,FuseA,718.3,245.4,0.0,4668.6,3,2,2,1,1,3,TA,13,Sev,3,TA,BuiltIn,1987.0,NA,3,634.6,Ex,,Y,511.4,353.3,527.6,439.6,366.4,47.0,,,,2485.5,2,2008,ConLI,Partial,576642
1397,90,FV,270.7,8914.4,Pave,Pave,IR1,Low,NoSeWa,Inside,Mod,Blmngtn,RRAn,PosN,TwnhsE,2Story,8,2,1889,1966,Hip,Roll,Plywood,MetalSd,BrkCmn,1477.4,Gd,Fa,BrkTil,NA,Gd,Mn,Unf,179.4,Rec,1033.6,1966.2,783.8,Floor,Gd,Y,SBrkr,1802.0,856.9,0.0,2803.9,1,1,3,1,6,3,Gd,6,Sal,0,,Basment,1911.0,NA,2,1122.7,Gd,,Y,377.6,217.8,193.2,259.0,247.5,81.0,,MnPrv,,8508.5,5,2008,Oth,Normal,458700
1398,180,FV,278.7,214032.0,Grvl,,IR1,Bnk,NoSeWa,Corner,Sev,BrDale,RRNn,Norm,2FmCon,1Story,10,1,1948,1986,Hip,ClyTile,WdShing,Other,Stone,667.8,Fa,Gd,CBlock,Gd,NA,Gd,NA,3805.4,GLQ,180.2,397.4,418.2,GasW,TA,Y,SBrkr,2067.1,561.2,0.0,5208.8,0,2,3,0,5,2,Gd,7,Mod,2,,,1977.0,RFn,4,1281.8,Ex,NA,P,139.1,276.8,346.4,425.9,315.4,685.0,,,,7031.5,1,2007,Oth,Normal,621702
1399,45,C,157.2,51091.1,Grvl,,IR1,Lvl,AllPub,CulDSac,Sev,StoneBr,RRNn,PosN,Twnhs,SFoyer,1,10,1916,1969,Flat,WdShake,ImStucc,Wd Sdng,Stone,1540.6,Fa,Fa,PConc,NA,TA,Av,NA,2265.5,Rec,1288.7,738.3,2734.2,Wall,Ex,Y,Mix,4298.5,30.8,0.0,4522.8,2,2,2,1,2,3,TA,14,Min1,1,NA,CarPort,1956.0,Unf,2,123.0,Ex,Gd,Y,173.5,210.9,282.4,281.7,267.1,624.0,,,,1892.5,11,2008,New,Family,370592
1400,150,RM,43.1,12816.8,Pave,,IR1,Bnk,AllPub,CulDSac,Sev,Blueste,RRNe,PosN,2FmCon,1Story,7,10,1986,1952,Hip,Metal,WdShing,Plywood,None,38.7,TA,Ex,Wood,Ex,TA,Mn,BLQ,3169.2,ALQ,87.9,2075.8,1002.2,OthW,Po,N,SBrkr,4500.3,1628.1,0.0,1858.0,3,1,1,1,5,0,Gd,14,Sev,0,NA,NA,1972.0,Unf,0,1200.4,TA,TA,P,65.6,225.7,266.1,159.4,50.6,277.0,,NA,,10319.7,7,2008,ConLw,Partial,389697
1401,90,RH,134.2,41922.9,Grvl,,IR1,HLS,NoSeWa,FR3,Sev,BrkSide,Norm,RRNn,TwnhsE,2Story,10,9,1958,1986,Flat,Membran,CemntBd,CBlock,Stone,490.2,Ex,Ex,PConc,Ex,Gd,Gd,LwQ,3595.0,BLQ,468.3,1309.2,2114.7,Grav,Po,N,FuseA,858.6,1679.4,0.0,4821.2,1,0,2,2,6,1,Ex,9,Sev,3,Fa,2Types,1963.0,Fin,4,1288.9,TA,TA,P,636.2,325.8,349.1,65.9,159.4,380.0,,,,317.7,11,2009,ConLw,Abnorml,618298
1402,40,RH,255.6,9634.8,Pave,,IR2,Lvl,AllPub,CulDSac,Mod,SawyerW,RRAe,PosN,1Fam,2.5Fin,6,10,1963,1975,Shed,Tar&Grv,BrkComm,Other,BrkFace,1065.9,Ex,Fa,BrkTil,TA,Fa,Av,ALQ,5488.7,NA,1461.0,1362.8,5010.1,Floor,Ex,Y,SBrkr,853.1,456.8,0.0,953.6,3,2,2,1,5,0,Ex,7,Typ,1,Fa,BuiltIn,1930.0,Unf,4,1310.4,Ex,NA,N,66.1,33.0,171.3,222.1,333.2,309.0,,,,1958.9,7,2006,Oth,Alloca,388448
1403,20,FV,,85126.0,Grvl,,IR3,Low,AllPub,FR3,Mod,Gilbert,PosN,Norm,Duplex,1.5Fin,6,8,1893,1964,Flat,WdShake,Plywood,BrkFace,None,1425.4,Fa,Gd,Stone,Fa,Gd,NA,NA,385.3,ALQ,622.5,1116.8,2346.5,GasA,Po,Y,SBrkr,4408.1,312.3,0.0,525.7,2,0,3,2,0,2,TA,12,Maj2,1,,Attchd,1903.0,Unf,4,1083.8,Fa,Gd,N,329.0,95.9,353.6,13.5,263.0,551.0,,,,10852.5,1,2009,VWD,Abnorml,279064
1404,60,RM,80.4,172969.8,Grvl,,IR1,Low,AllPub,FR2,Sev,NoRidge,PosA,RRNn,TwnhsE,2.5Fin,6,7,1963,2000,Shed,CompShg,HdBoard,Plywood,None,410.2,TA,Gd,BrkTil,NA,Gd,Mn,BLQ,2358.7,LwQ,193.3,1282.4,3726.3,Grav,Fa,Y,Mix,1623.0,298.5,0.0,3564.1,3,0,2,1,0,0,Fa,14,Min2,1,Fa,2Types,1953.0,Fin,3,1052.3,TA,Po,N,642.6,124.2,371.4,306.0,324.0,541.0,,,Gar2,8181.8,3,2007,ConLI,AdjLand,445084
1405,30,C,40.6,74307.5,Pave,,Reg,HLS,AllPub,Corner,Gtl,ClearCr,Artery,Norm,TwnhsE,SFoyer,6,3,1948,1997,Gambrel,ClyTile,CemntBd,Stucco,Stone,1488.8,Gd,Fa,Slab,TA,Fa,Gd,NA,1387.8,Unf,1428.7,462.7,3068.2,Wall,Ex,N,FuseA,1387.8,958.1,0.0,2148.0,3,0,1,0,8,3,Gd,14,Sal,3,,Detchd,1982.0,NA,3,21.1,NA,Ex,P,610.9,222.9,461.5,217.3,172.9,239.0,,,,4370.0,8,2010,CWD,AdjLand,387825
1406,75,RM,,96330.8,Grvl,,IR3,Bnk,AllPub,CulDSac,Sev,CollgCr,Feedr,Norm,Duplex,SLvl,10,8,1896,1957,Shed,Membran,Plywood,HdBoard,Stone,950.6,Ex,Gd,Slab,Gd,Gd,No,LwQ,2690.6,Unf,1450.6,1277.5,4390.2,Floor,TA,N,FuseP,489.2,509.0,0.0,2082.6,0,0,1,2,5,2,Fa,13,Sal,2,,CarPort,1964.0,NA,4,1304.8,NA,NA,P,494.9,203.0,403.2,71.9,93.0,182.0,,MnPrv,,2793.8,11,2010,New,AdjLand,510091
1407,85,RL,134.7,145838.4,Pave,,IR2,Lvl,AllPub,Corner,Gtl,ClearCr,PosA,RRNn,Duplex,2.5Fin,7,2,1979,1962,Gambrel,Metal,WdShing,HdBoard,BrkFace,1281.6,Gd,Ex,CBlock,NA,NA,NA,ALQ,5195.1,ALQ,275.7,2329.4,954.2,GasW,Ex,N,Mix,1535.0,1055.9,0.0,3981.7,3,0,1,1,1,2,Ex,7,Mod,3,,2Types,1992.0,RFn,4,498.4,NA,Fa,Y,489.6,395.0,176.5,269.4,398.3,183.0,,,,9955.4,9,2009,ConLD,Family,451416
1408,50,RM,179.2,110175.3,Grvl,,IR1,Bnk,NoSeWa,FR2,Gtl,Crawfor,RRNe,RRNn,Duplex,2.5Fin,3,2,2006,1997,Mansard,CompShg,AsbShng,Stone,BrkFace,635.5,TA,Ex,PConc,TA,NA,Gd,BLQ,4086.2,GLQ,1274.7,1322.3,5623.9,Wall,Gd,N,SBrkr,3356.4,794.7,0.0,4846.4,1,0,3,1,0,0,Ex,10,Sev,3,,NA,2008.0,NA,0,58.3,Ex,Ex,P,77.4,141.8,248.8,406.9,180.6,553.0,,MnWw,,3186.7,3,2009,ConLI,Family,531156
1409,70,RL,,185602.0,Grvl,,Reg,Bnk,NoSeWa,Inside,Sev,NridgHt,Artery,RRNn,Duplex,1.5Fin,6,10,1980,1952,Mansard,Membran,Stone,WdShing,Stone,339.5,Ex,Ex,CBlock,Gd,NA,Gd,NA,3736.0,GLQ,575.5,103.7,3932.6,Grav,TA,Y,FuseF,2190.7,435.5,0.0,2044.1,1,2,2,2,1,2,Gd,2,Sev,1,,NA,1905.0,NA,0,585.6,TA,TA,Y,149.9,31.2,66.4,495.2,314.4,465.0,,,,15261.5,6,2009,ConLw,Abnorml,426777
1410,85,RL,,186584.0,Pave,,IR2,Bnk,NoSeWa,Inside,Mod,Veenker,RRNe,RRNn,Duplex,2.5Fin,3,3,2005,1950,Shed,Tar&Grv,WdShing,Stucco,BrkFace,1458.0,TA,Po,Wood,NA,NA,Mn,NA,2490.4,NA,562.1,1860.5,1655.5,Floor,Gd,N,Mix,2586.5,1551.2,0.0,2059.2,0,0,0,0,7,0,TA,5,Typ,3,Po,2Types,1964.0,Unf,2,1039.2,Ex,NA,N,458.3,30.3,142.0,267.9,183.0,638.0,,,,13474.3,6,2006,ConLw,Normal,367038
1411,120,C,210.3,3420.3,Pave,,IR3,Low,AllPub,Inside,Sev,Somerst,RRAn,Norm,TwnhsE,1.5Fin,7,7,1895,1958,Gable,Metal,HdBoard,Other,BrkFace,1493.0,TA,TA,Wood,TA,NA,No,LwQ,3787.8,LwQ,387.2,926.2,753.1,GasW,TA,N,Mix,4331.6,310.5,0.0,3167.7,1,2,2,0,4,0,Ex,11,Typ,1,Fa,,1988.0,Fin,2,626.7,Po,Po,P,298.3,6.2,287.6,65.8,445.1,436.0,,,,2048.4,6,2007,ConLI,Family,387427
